0.160000
P,3154051072,37.68363,46.16601,37.63752,46.11823,37.61168,46.066,37.61363,46.03434,37.59752,46.016,37.58585,45.98517,37.56446,45.90489,37.57001,45.80294,37.57918,45.78405,37.59085,45.70797,37.60435,45.70224,37.61698,45.6723,37.63168,45.66637,37.63501,45.69682,37.62446,45.71988,37.61974,45.78349,37.62474,45.7996,37.65539,45.8228,37.66975,45.82344,37.69877,45.80462,37.71727,45.78293,37.74534,45.69139,37.76706,45.65682,37.86863,45.65821,37.86835,45.72821,37.86363,45.76182,37.86475,45.80321,37.85696,45.85599,37.85947,45.88349,37.87669,45.92072,37.89391,45.97433,37.89335,45.9985,37.85642,46.03906,37.83169,46.04822,37.77113,46.05573,37.74836,46.07267,37.74613,46.11934,37.72501,46.15156,37.68363,46.16601
P,3154093312,38.00479,45.52711,38.00169,45.64654,38.00392,45.67626,38.00086,45.74988,38.02808,45.82377,38.04728,45.85459,37.99086,45.90266,37.97003,45.96516,37.95363,45.99962,37.91586,46.03295,37.95109,46.06585,37.97336,46.14906,37.93114,46.20212,37.88947,46.22573,37.8553,46.27768,37.79669,46.34352,37.77891,46.34991,37.73224,46.33852,37.70797,46.33314,37.69474,46.29824,37.68724,46.25685,37.68752,46.18823,37.68363,46.16601,37.72501,46.15156,37.74613,46.11934,37.74836,46.07267,37.77113,46.05573,37.83169,46.04822,37.85642,46.03906,37.89335,45.9985,37.89391,45.97433,37.87669,45.92072,37.85947,45.88349,37.85696,45.85599,37.86475,45.80321,37.86363,45.76182,37.86835,45.72821,37.86863,45.65821,37.76706,45.65682,37.77659,45.62027,37.7734,45.56254,37.75459,45.50736,37.72887,45.49691,37.74764,45.47859,37.76278,45.44619,37.80869,45.4132,37.81579,45.41851,37.88741,45.40785,37.91343,45.42891,37.92391,45.44764,37.93336,45.51153,37.96142,45.53431,37.98308,45.52042,38.00479,45.52711
P,3154051072,38.73004,46.79881,38.75033,46.83604,38.71393,46.87826,38.69643,46.89187,38.68393,46.9466,38.6781,46.99299,38.66477,47.02577,38.65727,47.0666,38.63838,47.10272,38.61699,47.10466,38.61433,47.15217,38.63838,47.15411,38.64866,47.16911,38.64977,47.21022,38.67783,47.22272,38.68699,47.25717,38.70782,47.26634,38.75616,47.20772,38.81283,47.20522,38.85422,47.25133,38.92561,47.25661,38.95561,47.2455,38.97783,47.26439,38.99561,47.30356,39.01922,47.33856,39.02728,47.36217,39.05061,47.38578,39.0545,47.41523,39.0795,47.44218,39.08284,47.46579,39.07394,47.49829,39.08561,47.52385,39.05061,47.52385,39.0295,47.50496,39.01117,47.52135,38.99116,47.51162,38.98339,47.55829,38.91589,47.51162,38.89922,47.51968,38.88811,47.54968,38.86033,47.55163,38.84811,47.56107,38.82671,47.59635,38.81588,47.59663,38.81616,47.54579,38.79144,47.46968,38.77783,47.44857,38.73783,47.42217,38.70005,47.43662,38.68866,47.45607,38.68866,47.47968,38.66977,47.52579,38.64228,47.56495,38.60977,47.56746,38.5956,47.51829,38.57699,47.49579,38.5406,47.48107,38.48087,47.46579,38.4156,47.41523,38.39615,47.38023,38.35698,47.34578,38.33198,47.29078,38.30448,47.28717,38.31643,47.25189,38.34309,47.14883,38.3392,47.08633,38.35143,46.97743,38.36142,46.95132,38.37226,46.88132,38.36142,46.83465,38.36059,46.80298,38.39358,46.75881,38.43254,46.76437,38.44976,46.74437,38.49615,46.75076,38.52671,46.77242,38.54254,46.77354,38.5656,46.79715,38.5767,46.83132,38.59338,46.85048,38.62643,46.86243,38.65198,46.85826,38.68116,46.82548,38.69699,46.78075,38.73004,46.79881
P,3154116352,37.72895,46.49698,37.7453,46.49241,37.79113,46.5038,37.85947,46.50325,37.88391,46.51186,37.97697,46.52214,38.01676,46.54501,38.01842,46.58564,38.00464,46.65289,38.04819,46.67312,38.08975,46.66326,38.08114,46.69187,38.08281,46.7327,38.0803,46.80743,38.07003,46.86799,38.07031,46.93493,38.06559,46.95605,38.06532,47.00729,38.04586,47.02966,38.00503,47.04272,37.96253,47.03077,37.92142,47.04272,37.88753,47.03938,37.85086,47.0041,37.82391,46.9966,37.80169,47.02299,37.79336,47.0555,37.80363,47.10494,37.79531,47.12522,37.76807,47.13717,37.76919,47.16189,37.76002,47.21661,37.75224,47.22439,37.7303,47.21411,37.67335,47.20689,37.63558,47.21328,37.57752,47.24051,37.55974,47.24134,37.5528,47.22495,37.57585,47.15522,37.60308,47.11911,37.61613,47.08383,37.6303,47.02522,37.64113,46.99605,37.6403,46.97244,37.62502,46.94438,37.59113,46.94466,37.57724,46.92133,37.57696,46.90049,37.59724,46.84354,37.60196,46.78159,37.5778,46.75465,37.55029,46.74298,37.53919,46.70076,37.55474,46.66742,37.6003,46.62575,37.61113,46.59686,37.60224,46.54436,37.6153,46.50242,37.6153,46.46769,37.65724,46.46797,37.67974,46.47964,37.69668,46.47408,37.72895,46.49698
P,3154093312,37.22847,45.78089,37.23695,45.83309,37.25649,45.8663,37.29165,45.85588,37.31119,45.85718,37.30194,45.92612,37.33667,45.93987,37.36055,45.96954,37.37792,45.98184,37.39548,45.964,37.46224,45.98739,37.47668,46.00573,37.48363,46.04962,37.50196,46.07628,37.50502,46.10406,37.5264,46.1324,37.53223,46.16879,37.52112,46.2049,37.50752,46.19379,37.4889,46.1524,37.45806,46.15379,37.43529,46.13656,37.41001,46.15268,37.38695,46.15101,37.36751,46.1749,37.32612,46.1499,37.30556,46.17295,37.26892,46.19362,37.24834,46.19184,37.24862,46.12906,37.25611,46.08295,37.24348,46.06434,37.24167,46.02739,37.22834,45.9785,37.20139,45.94961,37.19861,45.92544,37.17056,45.92294,37.16278,45.86266,37.17334,45.78905,37.18223,45.75238,37.20612,45.77683,37.22847,45.78089
P,3154051072,38.04728,45.85459,38.07808,45.88877,38.10336,45.90711,38.16003,46.01711,38.18447,46.08072,38.17864,46.14323,38.18309,46.19017,38.19198,46.22212,38.21087,46.25434,38.23976,46.26546,38.25503,46.26046,38.32586,46.27351,38.33809,46.26796,38.37643,46.27962,38.41948,46.2999,38.44115,46.33462,38.47226,46.33962,38.48615,46.3499,38.47476,46.38518,38.47726,46.41602,38.44949,46.44435,38.42421,46.44685,38.39837,46.46547,38.35753,46.42657,38.33504,46.42241,38.28754,46.44741,38.24892,46.42991,38.23587,46.43046,38.19337,46.39574,38.16892,46.39352,38.12031,46.37352,38.11086,46.3874,38.09475,46.43602,38.1017,46.48936,38.08392,46.53491,38.08364,46.55825,38.07003,46.58908,38.09086,46.62297,38.08975,46.66326,38.04819,46.67312,38.00464,46.65289,38.01842,46.58564,38.01676,46.54501,37.97697,46.52214,37.88391,46.51186,37.85947,46.50325,37.79113,46.5038,37.7453,46.49241,37.72895,46.49698,37.72252,46.43213,37.73613,46.36824,37.73224,46.33852,37.77891,46.34991,37.79669,46.34352,37.8553,46.27768,37.88947,46.22573,37.93114,46.20212,37.97336,46.14906,37.95109,46.06585,37.91586,46.03295,37.95363,45.99962,37.97003,45.96516,37.99086,45.90266,38.04728,45.85459
P,3154051072,38.87366,45.28152,38.89227,45.3293,38.93505,45.35958,38.95699,45.37152,38.97089,45.39152,38.98449,45.44319,38.993,45.4529,38.98665,45.48681,38.96642,45.53725,38.97553,45.56849,38.95635,45.61441,38.94265,45.61831,38.9517,45.66056,38.95141,45.69001,38.92753,45.73682,38.92563,45.78225,38.9071,45.8123,38.90266,45.83327,38.87332,45.91788,38.89659,45.94452,38.87882,45.97919,38.87192,46.04158,38.88691,46.06702,38.87146,46.08043,38.86507,46.11219,38.8422,46.14486,38.84315,46.187,38.86439,46.21623,38.87405,46.2478,38.90053,46.28259,38.90154,46.31736,38.9154,46.33683,38.88846,46.46532,38.88816,46.52434,38.85088,46.50435,38.82671,46.48519,38.81838,46.49519,38.75588,46.45241,38.77004,46.41351,38.78366,46.3524,38.77866,46.30657,38.76532,46.28073,38.79144,46.25712,38.78977,46.23601,38.76755,46.22212,38.74921,46.11989,38.70171,46.06239,38.67143,46.06072,38.64921,46.02905,38.65515,46.01512,38.67723,46.00957,38.70005,45.97655,38.74366,45.94738,38.76699,45.8896,38.78644,45.86404,38.75588,45.81404,38.73588,45.74015,38.75532,45.72098,38.76894,45.65848,38.75837,45.58486,38.76532,45.55375,38.76227,45.50819,38.75226,45.46347,38.75837,45.45014,38.79227,45.4418,38.82477,45.42569,38.84866,45.40319,38.88227,45.39374,38.87616,45.36124,38.86588,45.35013,38.85838,45.30541,38.87366,45.28152
P,3154051072,37.18556,46.6952,37.14921,46.72788,37.14868,46.77365,37.17041,46.80798,37.20436,46.81461,37.19999,46.85598,37.21396,46.86925,37.26252,46.88179,37.27751,46.90771,37.30224,46.91577,37.35862,46.95827,37.36474,46.98272,37.35307,47.03661,37.35085,47.06689,37.35862,47.0955,37.30224,47.12911,37.27751,47.13217,37.22617,47.16542,37.23042,47.2185,37.24529,47.31746,37.21057,47.3519,37.17084,47.35385,37.15806,47.42802,37.1639,47.45746,37.1839,47.50385,37.18362,47.52024,37.14612,47.57469,37.07917,47.63386,37.05861,47.62997,37.0414,47.60469,37.05917,47.56969,37.06167,47.51746,37.01723,47.50996,36.99667,47.48691,36.98334,47.45858,36.95734,47.42818,36.93667,47.37135,36.89472,47.29996,36.87806,47.29107,36.86583,47.2569,36.83833,47.24051,36.79944,47.19829,36.79167,47.17412,36.83222,47.1405,36.83111,47.09634,36.80138,47.03689,36.78916,47.0205,36.765,47.01772,36.7475,46.96133,36.75527,46.93105,36.76889,46.91716,36.78,46.87799,36.79041,46.87271,36.83639,46.88077,36.88888,46.89855,36.905,46.89383,36.9275,46.84271,36.95334,46.83243,36.97611,46.83188,36.99973,46.86271,37.0493,46.8019,37.05778,46.76021,37.07028,46.72632,37.07167,46.70298,37.05917,46.67326,37.07389,46.65881,37.1075,46.65687,37.13278,46.66826,37.16917,46.65409,37.17973,46.6627,37.18556,46.6952
P,3154116352,38.75588,46.45241,38.81838,46.49519,38.82671,46.48519,38.85088,46.50435,38.88816,46.52434,38.86717,46.53398,38.90992,46.60346,38.94034,46.63824,38.95156,46.64144,38.97787,46.67346,39.01802,46.69572,39.01281,46.71402,39.02591,46.75309,39.05889,46.76793,39.08711,46.79069,39.1156,46.83448,39.13956,46.84526,39.14071,46.86647,39.16473,46.92554,39.14054,46.96328,39.16621,47.01579,39.19391,47.05394,39.23814,47.05795,39.29183,47.13277,39.32,47.19625,39.31895,47.21567,39.36709,47.29604,39.36919,47.31511,39.41136,47.33985,39.42173,47.3634,39.3734,47.40051,39.33727,47.43911,39.31604,47.43429,39.29544,47.50493,39.28661,47.49205,39.27944,47.39041,39.27979,47.33801,39.26315,47.31685,39.2461,47.2797,39.20534,47.23661,39.16867,47.22272,39.15201,47.18161,39.15784,47.148,39.1445,47.10799,39.12562,47.10883,39.11978,47.13466,39.09284,47.12772,39.08589,47.10188,39.05756,47.0941,39.04034,47.11216,39.01367,47.10216,38.97228,47.06688,38.96089,47.02299,38.96172,46.96243,38.94756,46.9416,38.94784,46.88048,38.92644,46.85409,38.89367,46.84881,38.88477,46.81826,38.87477,46.73909,38.86561,46.72464,38.7995,46.68631,38.78672,46.68492,38.78783,46.65881,38.75838,46.62492,38.74115,46.5638,38.74199,46.54686,38.75838,46.52741,38.75421,46.49352,38.75588,46.45241
P,3154051072,38.06532,47.00729,38.06864,47.03327,38.05586,47.07744,38.06614,47.093,38.10551,47.09758,38.109,47.1175,38.14402,47.10526,38.15445,47.11684,38.15783,47.15856,38.19781,47.30773,38.22253,47.34912,38.25198,47.37495,38.23726,47.41301,38.24948,47.46885,38.23003,47.48079,38.1842,47.47524,38.19587,47.50857,38.19142,47.53941,38.20837,47.57135,38.21809,47.6233,38.21309,47.6558,38.21698,47.69552,38.21226,47.72469,38.23337,47.74831,38.23476,47.77192,38.25254,47.78525,38.20254,47.80831,38.1892,47.82664,38.1467,47.8522,38.0917,47.84637,38.0067,47.8622,37.99781,47.86915,37.99086,47.9097,37.94669,47.93776,37.92837,47.91193,37.89197,47.8847,37.86364,47.89804,37.83336,47.86359,37.7978,47.84914,37.80059,47.80386,37.78892,47.77275,37.79475,47.75025,37.77947,47.70719,37.78724,47.69275,37.77169,47.66914,37.74974,47.61469,37.73947,47.56108,37.74225,47.50691,37.75502,47.46635,37.7453,47.41385,37.75974,47.37662,37.75364,47.31718,37.75864,47.29523,37.75224,47.22439,37.76002,47.21661,37.76919,47.16189,37.76807,47.13717,37.79531,47.12522,37.80363,47.10494,37.79336,47.0555,37.80169,47.02299,37.82391,46.9966,37.85086,47.0041,37.88753,47.03938,37.92142,47.04272,37.96253,47.03077,38.00503,47.04272,38.04586,47.02966,38.06532,47.00729
